clip_id,dasakam,verse,half,split,audio_path,text_path,text_devanagari,duration_s,sample_rate,channels,bit_depth,model_characters,characters_per_s,issues,decoded_frames,peak_dbfs,rms_dbfs,dc_offset,clipped_fraction,leading_silence_s,trailing_silence_s,silent_window_fraction,stereo_correlation,stereo_difference_dbfs,text_clean,text_model_kannada,slp1,syllables,line_scans_json,model_oov,analysis_issues
nar_049_007_1,49,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.7.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.7.1.txt,अराल-मार्गागत-निर्मलापां मराल-कूजाकृतनर्मलापाम् ।,9.081678,44100,2,16,46,5.0651,,400502,-5.496,-20.848,2.05e-05,0.0,0.06,0.16,0.09251,1.0,-81.133,अराल-मार्गागत-निर्मलापां मराल-कूजाकृतनर्मलापाम् ।,ಅರಾಲಮಾರ್ಗಾಗತನಿರ್ಮಲಾಪಾಂ ಮರಾಲಕೂಜಾಕೃತನರ್ಮಲಾಪಾಮ್,arAlamArgAgatanirmalApAM marAlakUjAkftanarmalApAm,22,"[{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""},{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""}]",,
nar_049_007_2,49,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.7.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.7.2.txt,निरन्तरस्मेर-सरोजवक्त्रां कलिन्दकन्यां समलोकयस्त्वम् ॥,9.277959,44100,2,16,50,5.3891,,409158,-5.786,-21.94,-9.1e-06,0.0,0.06,0.2,0.14471,0.999999,-81.099,निरन्तरस्मेर-सरोजवक्त्रां कलिन्दकन्यां समलोकयस्त्वम् ॥,ನಿರನ್ತರಸ್ಮೇರಸರೋಜವಕ್ತ್ರಾಂ ಕಲಿನ್ದಕನ್ಯಾಂ ಸಮಲೋಕಯಸ್ತ್ವಮ್,nirantarasmerasarojavaktrAM kalindakanyAM samalokayastvam,22,"[{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""},{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""}]",,
nar_049_008_1,49,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.8.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.8.1.txt,मयूर-केकाशत-लोभनीयं मयूखमाला-शबलं मणीनाम् ।,8.98059,44100,2,16,39,4.3427,,396044,-4.233,-21.188,-1.54e-05,0.0,0.04,0.2,0.08686,0.999999,-81.141,मयूर-केकाशत-लोभनीयं मयूखमाला-शबलं मणीनाम् ।,ಮಯೂರಕೇಕಾಶತಲೋಭನೀಯಂ ಮಯೂಖಮಾಲಾಶಬಲಂ ಮಣೀನಾಮ್,mayUrakekASataloBanIyaM mayUKamAlASabalaM maRInAm,22,"[{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""},{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""}]",,
nar_049_008_2,49,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.8.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.8.2.txt,विरिञ्चलोकस्पृशमुच्चश‍ृङ्गै: गिरिं च गोवर्धनमैक्षथास्त्वम् ॥,9.640748,44100,2,16,54,5.6012,unicode_control_character,425157,-6.088,-22.127,-1.62e-05,0.0,0.04,0.24,0.18465,0.999999,-81.127,विरिञ्चलोकस्पृशमुच्चशृङ्गै: गिरिं च गोवर्धनमैक्षथास्त्वम् ॥,ವಿರಿಞ್ಚಲೋಕಸ್ಪೃಶಮುಚ್ಚಶೃಙ್ಗೈಃ ಗಿರಿಂ ಚ ಗೋವರ್ಧನಮೈಕ್ಷಥಾಸ್ತ್ವಮ್,viriYcalokaspfSamuccaSfNgEH giriM ca govarDanamEkzaTAstvam,22,"[{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""},{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""}]",,
nar_049_009_1,49,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.9.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.9.1.txt,समं ततो गोपकुमारकैस्त्वं समन्ततो यत्र वनान्तमागाः ।,8.867574,44100,2,16,44,4.9619,,391060,-5.694,-21.184,2.1e-06,0.0,0.04,0.1,0.12641,0.999999,-81.078,समं ततो गोपकुमारकैस्त्वं समन्ततो यत्र वनान्तमागाः ।,ಸಮಂ ತತೋ ಗೋಪಕುಮಾರಕೈಸ್ತ್ವಂ ಸಮನ್ತತೋ ಯತ್ರ ವನಾನ್ತಮಾಗಾಃ,samaM tato gopakumArakEstvaM samantato yatra vanAntamAgAH,22,"[{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""},{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""}]",,
nar_049_009_2,49,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.9.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.9.2.txt,ततस्ततस्तां कुटिलामपश्यः कलिन्दजां रागवतीमिवैकाम् ॥,8.822971,44100,2,16,46,5.2137,,389093,-5.537,-21.824,-1.29e-05,0.0,0.02,0.06,0.16553,0.999999,-81.124,ततस्ततस्तां कुटिलामपश्यः कलिन्दजां रागवतीमिवैकाम् ॥,ತತಸ್ತತಸ್ತಾಂ ಕುಟಿಲಾಮಪಶ್ಯಃ ಕಲಿನ್ದಜಾಂ ರಾಗವತೀಮಿವೈಕಾಮ್,tatastatastAM kuwilAmapaSyaH kalindajAM rAgavatImivEkAm,22,"[{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""},{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""}]",,
nar_049_010_1,49,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.10.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.10.1.txt,तथा विधेऽस्मिन्विपिने पशव्ये समुत्सुको वत्सगणप्रचारे ।,8.742676,44100,2,16,48,5.4903,,385552,-5.838,-21.785,-1.33e-05,0.0,0.04,0.12,0.14874,0.999999,-81.103,तथा विधेऽस्मिन्विपिने पशव्ये समुत्सुको वत्सगणप्रचारे ।,ತಥಾ ವಿಧೇಽಸ್ಮಿನ್ವಿಪಿನೇ ಪಶವ್ಯೇ ಸಮುತ್ಸುಕೋ ವತ್ಸಗಣಪ್ರಚಾರೇ,taTA viDesminvipine paSavye samutsuko vatsagaRapracAre,22,"[{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""},{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""}]",,
nar_049_010_2,49,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.10.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.10.2.txt,चरन्सरामोऽथ कुमारकैस्त्वं समीरगेहाधिप पाहि रोगात् ॥,9.334444,44100,2,16,45,4.8209,,411649,-5.887,-21.048,-1.02e-05,0.0,0.02,0.16,0.11159,1.0,-81.085,चरन्सरामोऽथ कुमारकैस्त्वं समीरगेहाधिप पाहि रोगात् ॥,ಚರನ್ಸರಾಮೋಽಥ ಕುಮಾರಕೈಸ್ತ್ವಂ ಸಮೀರಗೇಹಾಧಿಪ ಪಾಹಿ ರೋಗಾತ್,caransarAmoTa kumArakEstvaM samIragehADipa pAhi rogAt,22,"[{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""},{""syllables"":11,""weights"":""LGLGGLLGLGG"",""meter"":""upendravajrā(11)""}]",,
nar_050_001_1,50,1,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dasakam 50.1.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dashakam 50.1.1.txt,तरल-मधुकृद्वृन्दे वृन्दावनेऽथ मनोहरे पशुप-शिशुभिस्साकं वत्सानुपालन-लोलुपः ।,12.103084,44100,2,16,69,5.701,,533746,-4.552,-20.111,-2.14e-05,0.0,0.0,0.06,0.08595,1.0,-81.168,तरल-मधुकृद्वृन्दे वृन्दावनेऽथ मनोहरे पशुप-शिशुभिस्साकं वत्सानुपालन-लोलुपः ।,ತರಲಮಧುಕೃದ್ವೃನ್ದೇ ವೃನ್ದಾವನೇಽಥ ಮನೋಹರೇ ಪಶುಪಶಿಶುಭಿಸ್ಸಾಕಂ ವತ್ಸಾನುಪಾಲನಲೋಲುಪಃ,taralamaDukfdvfnde vfndAvaneTa manohare paSupaSiSuBissAkaM vatsAnupAlanalolupaH,34,"[{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""},{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""}]",,
nar_050_001_2,50,1,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dasakam 50.1.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dashakam 50.1.2.txt,हलधरसखो देव श्रीमन् विचेरिथ धारयन् गवलमुरलीवेत्रं नेत्राभिराम-तनुद्युतिः ॥,13.050136,44100,2,16,66,5.0574,,575511,-4.238,-21.354,-2.46e-05,0.0,0.0,0.12,0.14417,0.999999,-81.116,हलधरसखो देव श्रीमन् विचेरिथ धारयन् गवलमुरलीवेत्रं नेत्राभिराम-तनुद्युतिः ॥,ಹಲಧರಸಖೋ ದೇವ ಶ್ರೀಮನ್ ವಿಚೇರಿಥ ಧಾರಯನ್ ಗವಲಮುರಲೀವೇತ್ರಂ ನೇತ್ರಾಭಿರಾಮತನುದ್ಯುತಿಃ,halaDarasaKo deva SrIman viceriTa DArayan gavalamuralIvetraM netrABirAmatanudyutiH,34,"[{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""},{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""}]",,
nar_050_002_1,50,2,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dasakam 50.2.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dashakam 50.2.1.txt,विहितजगतीरक्षं लक्ष्मीकराम्बुज-लालितं ददति चरणद्वन्द्वं वृन्दावने त्वयि पावने ।,12.744762,44100,2,16,71,5.5709,,562044,-5.177,-20.75,-2.07e-05,0.0,0.04,0.06,0.12559,1.0,-81.121,विहितजगतीरक्षं लक्ष्मीकराम्बुज-लालितं ददति चरणद्वन्द्वं वृन्दावने त्वयि पावने ।,ವಿಹಿತಜಗತೀರಕ್ಷಂ ಲಕ್ಷ್ಮೀಕರಾಮ್ಬುಜಲಾಲಿತಂ ದದತಿ ಚರಣದ್ವನ್ದ್ವಂ ವೃನ್ದಾವನೇ ತ್ವಯಿ ಪಾವನೇ,vihitajagatIrakzaM lakzmIkarAmbujalAlitaM dadati caraRadvandvaM vfndAvane tvayi pAvane,34,"[{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""},{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""}]",,
nar_050_002_2,50,2,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dasakam 50.2.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dashakam 50.2.2.txt,किमिव न बभौ सम्पत्सम्पूरितं तरुवल्लरी- सलिल-धरणी-गोत्र-क्षेत्रादिकं कमलापते ॥,12.264036,44100,2,16,69,5.6262,,540844,-4.009,-20.697,-2.31e-05,0.0,0.06,0.1,0.11582,1.0,-81.149,किमिव न बभौ सम्पत्सम्पूरितं तरुवल्लरी- सलिल-धरणी-गोत्र-क्षेत्रादिकं कमलापते ॥,ಕಿಮಿವ ನ ಬಭೌ ಸಮ್ಪತ್ಸಮ್ಪೂರಿತಂ ತರುವಲ್ಲರೀ ಸಲಿಲಧರಣೀಗೋತ್ರಕ್ಷೇತ್ರಾದಿಕಂ ಕಮಲಾಪತೇ,kimiva na baBO sampatsampUritaM taruvallarI salilaDaraRIgotrakzetrAdikaM kamalApate,34,"[{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""},{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""}]",,
nar_050_003_1,50,3,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dasakam 50.3.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dashakam 50.3.1.txt,विलसदुलपे कान्तारान्ते समीरणशीतले विपुल-यमुनातीरे गोवर्धनाचलमूर्धसु ।,12.734444,44100,2,16,63,4.9472,,561589,-4.493,-21.12,-1.16e-05,0.0,0.04,0.14,0.10692,1.0,-81.146,विलसदुलपे कान्तारान्ते समीरणशीतले विपुल-यमुनातीरे गोवर्धनाचलमूर्धसु ।,ವಿಲಸದುಲಪೇ ಕಾನ್ತಾರಾನ್ತೇ ಸಮೀರಣಶೀತಲೇ ವಿಪುಲಯಮುನಾತೀರೇ ಗೋವರ್ಧನಾಚಲಮೂರ್ಧಸು,vilasadulape kAntArAnte samIraRaSItale vipulayamunAtIre govarDanAcalamUrDasu,34,"[{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""},{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""}]",,
nar_050_003_2,50,3,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dasakam 50.3.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dashakam 50.3.2.txt,ललित-मुरलीनादस्सञ्चारयन्खलु वात्सकं क्वचन दिवसे दैत्यं वत्साकृतिं त्वमुदैक्षथाः ॥,13.980658,44100,2,16,73,5.2215,,616547,-4.606,-20.864,-1.59e-05,0.0,0.04,0.18,0.16452,1.0,-81.12,ललित-मुरलीनादस्सञ्चारयन्खलु वात्सकं क्वचन दिवसे दैत्यं वत्साकृतिं त्वमुदैक्षथाः ॥,ಲಲಿತಮುರಲೀನಾದಸ್ಸಞ್ಚಾರಯನ್ಖಲು ವಾತ್ಸಕಂ ಕ್ವಚನ ದಿವಸೇ ದೈತ್ಯಂ ವತ್ಸಾಕೃತಿಂ ತ್ವಮುದೈಕ್ಷಥಾಃ,lalitamuralInAdassaYcArayanKalu vAtsakaM kvacana divase dEtyaM vatsAkftiM tvamudEkzaTAH,34,"[{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""},{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""}]",,
nar_050_004_1,50,4,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dasakam 50.4.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dashakam 50.4.1.txt,रभस-विलसत्पुच्छं विच्छायतोऽस्य विलोकयन् किमपि वलितस्कन्धं रन्ध्रप्रतीक्षमुदीक्षितम् ।,13.407075,44100,2,16,78,5.8178,,591252,-3.776,-22.78,-1.36e-05,0.0,0.02,0.08,0.19254,0.999999,-81.118,रभस-विलसत्पुच्छं विच्छायतोऽस्य विलोकयन् किमपि वलितस्कन्धं रन्ध्रप्रतीक्षमुदीक्षितम् ।,ರಭಸವಿಲಸತ್ಪುಚ್ಛಂ ವಿಚ್ಛಾಯತೋಽಸ್ಯ ವಿಲೋಕಯನ್ ಕಿಮಪಿ ವಲಿತಸ್ಕನ್ಧಂ ರನ್ಧ್ರಪ್ರತೀಕ್ಷಮುದೀಕ್ಷಿತಮ್,raBasavilasatpucCaM vicCAyatosya vilokayan kimapi valitaskanDaM ranDrapratIkzamudIkzitam,34,"[{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""},{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""}]",,
nar_050_004_2,50,4,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dasakam 50.4.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dashakam 50.4.2.txt,तमथ चरणे बिभ्रद्विभ्रामयन्मुहुरुच्चकैः कुहचन महावृक्षे चिक्षेपिथ क्षतजीवितम् ॥,13.279161,44100,2,16,70,5.2714,,585611,-3.786,-21.507,-1.28e-05,0.0,0.02,0.08,0.20664,0.999999,-81.1,तमथ चरणे बिभ्रद्विभ्रामयन्मुहुरुच्चकैः कुहचन महावृक्षे चिक्षेपिथ क्षतजीवितम् ॥,ತಮಥ ಚರಣೇ ಬಿಭ್ರದ್ವಿಭ್ರಾಮಯನ್ಮುಹುರುಚ್ಚಕೈಃ ಕುಹಚನ ಮಹಾವೃಕ್ಷೇ ಚಿಕ್ಷೇಪಿಥ ಕ್ಷತಜೀವಿತಮ್,tamaTa caraRe biBradviBrAmayanmuhuruccakEH kuhacana mahAvfkze cikzepiTa kzatajIvitam,34,"[{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""},{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""}]",,
nar_050_005_1,50,5,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dasakam 50.5.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dashakam 50.5.1.txt,निपतति महादैत्ये जात्या दुरात्मनि तत्क्षणं निपतन-जवक्षुण्ण-क्षोणीरुह-क्षत-कानने ।,11.69458,44100,2,16,74,6.3277,,515731,-5.266,-20.957,-1.26e-05,0.0,0.04,0.1,0.14555,1.0,-81.128,निपतति महादैत्ये जात्या दुरात्मनि तत्क्षणं निपतन-जवक्षुण्ण-क्षोणीरुह-क्षत-कानने ।,ನಿಪತತಿ ಮಹಾದೈತ್ಯೇ ಜಾತ್ಯಾ ದುರಾತ್ಮನಿ ತತ್ಕ್ಷಣಂ ನಿಪತನಜವಕ್ಷುಣ್ಣಕ್ಷೋಣೀರುಹಕ್ಷತಕಾನನೇ,nipatati mahAdEtye jAtyA durAtmani tatkzaRaM nipatanajavakzuRRakzoRIruhakzatakAnane,34,"[{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""},{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""}]",,
nar_050_005_2,50,5,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dasakam 50.5.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 50/Narayaneeyam Dashakam 50.5.2.txt,दिवि परिमिलद्वृन्दा वृन्दारकाः कुसुमोत्करैः शिरसि भवतो हर्षाद्वर्षन्ति नाम तदा हरे ॥,13.093469,44100,2,16,73,5.5753,,577422,-4.536,-20.395,-5.3e-06,0.0,0.02,0.04,0.13609,1.0,-81.109,दिवि परिमिलद्वृन्दा वृन्दारकाः कुसुमोत्करैः शिरसि भवतो हर्षाद्वर्षन्ति नाम तदा हरे ॥,ದಿವಿ ಪರಿಮಿಲದ್ವೃನ್ದಾ ವೃನ್ದಾರಕಾಃ ಕುಸುಮೋತ್ಕರೈಃ ಶಿರಸಿ ಭವತೋ ಹರ್ಷಾದ್ವರ್ಷನ್ತಿ ನಾಮ ತದಾ ಹರೇ,divi parimiladvfndA vfndArakAH kusumotkarEH Sirasi Bavato harzAdvarzanti nAma tadA hare,34,"[{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""},{""syllables"":17,""weights"":""LLLLLGGGGGLGLLGLG"",""meter"":""(17)""}]",,
